participant_id,gender,education,cue,response,response_position
25,male,high school,intelligence,strategy games,3
25,male,high school,intelligence,logic,4
25,male,high school,intelligence,education,5
26,male,high school,intelligence,intelligence agencies,1
26,male,high school,intelligence,espionage,2
26,male,high school,intelligence,cybersecurity,3
26,male,high school,intelligence,analytical skills,4
26,male,high school,intelligence,data analysis,5
27,male,high school,intelligence,artificial intelligence,1
27,male,high school,intelligence,robotics,2
27,male,high school,intelligence,machine learning,3
27,male,high school,intelligence,computers,4
27,male,high school,intelligence,futurology,5
28,male,high school,intelligence,brainpower,1
28,male,high school,intelligence,mental agility,2
28,male,high school,intelligence,quick thinking,3
28,male,high school,intelligence,learning capacity,4
28,male,high school,intelligence,adaptiveness,5
29,male,high school,intelligence,knowledge,1
29,male,high school,intelligence,proficiency,2
29,male,high school,intelligence,expertise,3
29,male,high school,intelligence,scholarship,4
29,male,high school,intelligence,mastery,5
30,male,high school,intelligence,inventors,1
30,male,high school,intelligence,discoveries,2
30,male,high school,intelligence,breakthroughs,3
30,male,high school,intelligence,patents,4
30,male,high school,intelligence,genius,5
31,male,high school,intelligence,Einstein,1
31,male,high school,intelligence,books,2
31,male,high school,intelligence,science,3
31,male,high school,intelligence,math,4
31,male,high school,intelligence,university,5
32,male,high school,intelligence,chess,1
32,male,high school,intelligence,IQ tests,2
32,male,high school,intelligence,debates,3
32,male,high school,intelligence,reading,4
32,male,high school,intelligence,invention,5
33,male,high school,intelligence,Bill Gates,1
33,male,high school,intelligence,technology,2
33,male,high school,intelligence,problem-solving,3
33,male,high school,intelligence,genius,4
33,male,high school,intelligence,curiosity,5
34,male,high school,intelligence,Stephen Hawking,1
34,male,high school,intelligence,physics,2
34,male,high school,intelligence,research,3
34,male,high school,intelligence,innovation,4
34,male,high school,intelligence,high grades,5
35,male,high school,intelligence,creativity,1
35,male,high school,intelligence,logic puzzles,2
35,male,high school,intelligence,coding,3
35,male,high school,intelligence,artificial intelligence,4
35,male,high school,intelligence,knowledge,5
36,male,high school,intelligence,history,1
36,male,high school,intelligence,philosophers,2
36,male,high school,intelligence,wisdom,3
36,male,high school,intelligence,learning,4
36,male,high school,intelligence,documentaries,5
37,male,high school,intelligence,space exploration,1
37,male,high school,intelligence,NASA,2
37,male,high school,intelligence,Tesla,3
37,male,high school,intelligence,experiments,4
37,male,high school,intelligence,breakthroughs,5
38,male,high school,intelligence,languages,1
38,male,high school,intelligence,memory,2
38,male,high school,intelligence,strategy games,3
38,male,high school,intelligence,education,4
38,male,high school,intelligence,scholarships,5
39,male,high school,intelligence,literature,1
39,male,high school,intelligence,Nobel Prize,2
39,male,high school,intelligence,laboratories,3
39,male,high school,intelligence,analysis,4
39,male,high school,intelligence,critical thinking,5
40,male,high school,intelligence,smart cities,1
40,male,high school,intelligence,environmental solutions,2
40,male,high school,intelligence,engineering,3
40,male,high school,intelligence,cybersecurity,4
40,male,high school,intelligence,biotechnology,5
41,male,high school,intelligence,Einstein,1
41,male,high school,intelligence,books,2
41,male,high school,intelligence,chess,3
41,male,high school,intelligence,college,4
41,male,high school,intelligence,IQ tests,5
42,male,high school,intelligence,smart home devices,1
42,male,high school,intelligence,coding,2
42,male,high school,intelligence,space exploration,3
42,male,high school,intelligence,debate,4
42,male,high school,intelligence,language learning,5
43,male,high school,intelligence,innovation,1
43,male,high school,intelligence,creativity,2
43,male,high school,intelligence,puzzles,3
43,male,high school,intelligence,science,4
43,male,high school,intelligence,math,5
44,male,high school,intelligence,artificial intelligence,1
44,male,high school,intelligence,historical figures,2
44,male,high school,intelligence,quantum physics,3
44,male,high school,intelligence,cybersecurity,4
44,male,high school,intelligence,philosophy,5
45,male,high school,intelligence,reading,1
45,male,high school,intelligence,libraries,2
45,male,high school,intelligence,geniuses,3
45,male,high school,intelligence,experiments,4
45,male,high school,intelligence,brain games,5
46,male,high school,intelligence,problem-solving,1
46,male,high school,intelligence,tech gadgets,2
46,male,high school,intelligence,logical reasoning,3
46,male,high school,intelligence,research,4
46,male,high school,intelligence,scholarships,5
47,male,high school,intelligence,documentaries,1
47,male,high school,intelligence,museums,2
47,male,high school,intelligence,academic journals,3
47,male,high school,intelligence,professors,4
47,male,high school,intelligence,Nobel Prize,5
48,male,high school,intelligence,strategy games,1
48,male,high school,intelligence,advanced mathematics,2
48,male,high school,intelligence,theoretical physics,3
48,male,high school,intelligence,linguistics,4
48,male,high school,intelligence,patents,5
49,male,high school,intelligence,critical thinking,1
49,male,high school,intelligence,meditation,2
49,male,high school,intelligence,knowledge,3
49,male,high school,intelligence,history,4
49,male,high school,intelligence,inventors,5
50,male,high school,intelligence,analytics,1
50,male,high school,intelligence,software development,2
50,male,high school,intelligence,robotics,3
50,male,high school,intelligence,astronomy,4
50,male,high school,intelligence,discussions,5
51,male,high school,intelligence,Einstein,1
51,male,high school,intelligence,books,2
51,male,high school,intelligence,chess,3
51,male,high school,intelligence,university,4
51,male,high school,intelligence,brain games,5
52,male,high school,intelligence,problem-solving,1
52,male,high school,intelligence,creativity,2
52,male,high school,intelligence,IQ tests,3
52,male,high school,intelligence,debates,4
52,male,high school,intelligence,science,5
53,male,high school,intelligence,mathematics,1
53,male,high school,intelligence,technology,2
53,male,high school,intelligence,reading,3
53,male,high school,intelligence,studies,4
53,male,high school,intelligence,innovation,5
54,male,high school,intelligence,curiosity,1
54,male,high school,intelligence,learning,2
54,male,high school,intelligence,analytics,3
54,male,high school,intelligence,critical thinking,4
54,male,high school,intelligence,knowledge,5
55,male,high school,intelligence,wisdom,1
55,male,high school,intelligence,intelligence agencies,2
55,male,high school,intelligence,puzzles,3
55,male,high school,intelligence,research,4
55,male,high school,intelligence,vocabulary,5
56,male,high school,intelligence,thinkers,1
56,male,high school,intelligence,genius,2
56,male,high school,intelligence,philosophy,3
56,male,high school,intelligence,education,4
56,male,high school,intelligence,logic,5
57,male,high school,intelligence,smart devices,1
57,male,high school,intelligence,software,2
57,male,high school,intelligence,coding,3
57,male,high school,intelligence,strategy games,4
57,male,high school,intelligence,inventions,5
58,male,high school,intelligence,discussions,1
58,male,high school,intelligence,analysis,2
58,male,high school,intelligence,comprehension,3
58,male,high school,intelligence,experiments,4
58,male,high school,intelligence,information,5
59,male,high school,intelligence,history,1
59,male,high school,intelligence,art,2
59,male,high school,intelligence,music,3
59,male,high school,intelligence,linguistics,4
59,male,high school,intelligence,space exploration,5
60,male,high school,intelligence,memory,1
60,male,high school,intelligence,speed reading,2
60,male,high school,intelligence,scholarships,3
60,male,high school,intelligence,conferences,4
60,male,high school,intelligence,journals,5
61,male,high school,intelligence,Einstein,1
61,male,high school,intelligence,books,2
61,male,high school,intelligence,puzzles,3
61,male,high school,intelligence,university,4
61,male,high school,intelligence,IQ tests,5
62,male,high school,intelligence,smart,1
62,male,high school,intelligence,education,2
62,male,high school,intelligence,knowledge,3
62,male,high school,intelligence,learning,4
62,male,high school,intelligence,curiosity,5
63,male,high school,intelligence,brain,1
63,male,high school,intelligence,thinking,2
63,male,high school,intelligence,innovation,3
63,male,high school,intelligence,discovery,4
63,male,high school,intelligence,technology,5
64,male,high school,intelligence,wisdom,1
64,male,high school,intelligence,experience,2
64,male,high school,intelligence,understanding,3
64,male,high school,intelligence,insight,4
64,male,high school,intelligence,reflection,5
65,male,high school,intelligence,problem-solving,1
65,male,high school,intelligence,critical thinking,2
65,male,high school,intelligence,analysis,3
65,male,high school,intelligence,research,4
65,male,high school,intelligence,data,5
66,male,high school,intelligence,creativity,1
66,male,high school,intelligence,imagination,2
66,male,high school,intelligence,invention,3
66,male,high school,intelligence,art,4
66,male,high school,intelligence,genius,5
67,male,high school,intelligence,logic,1
67,male,high school,intelligence,reason,2
67,male,high school,intelligence,mathematics,3
67,male,high school,intelligence,science,4
67,male,high school,intelligence,philosophy,5
68,male,high school,intelligence,intelligence agencies,1
68,male,high school,intelligence,spies,2
68,male,high school,intelligence,cryptography,3
68,male,high school,intelligence,secrets,4
68,male,high school,intelligence,national security,5
69,male,high school,intelligence,memory,1
69,male,high school,intelligence,study,2
69,male,high school,intelligence,concentration,3
69,male,high school,intelligence,focus,4
69,male,high school,intelligence,skills,5
70,male,high school,intelligence,chess,1
70,male,high school,intelligence,strategy,2
70,male,high school,intelligence,competition,3
70,male,high school,intelligence,games,4
70,male,high school,intelligence,intelligence quotient,5
71,male,high school,intelligence,Einstein,1
71,male,high school,intelligence,books,2
71,male,high school,intelligence,puzzles,3
71,male,high school,intelligence,IQ tests,4
71,male,high school,intelligence,chess,5
72,male,high school,intelligence,wisdom,1
72,male,high school,intelligence,knowledge,2
72,male,high school,intelligence,curiosity,3
72,male,high school,intelligence,innovation,4
72,male,high school,intelligence,technology,5
73,male,high school,intelligence,problem-solving,1
73,male,high school,intelligence,critical thinking,2
73,male,high school,intelligence,debate,3
73,male,high school,intelligence,philosophy,4
73,male,high school,intelligence,logic,5
74,male,high school,intelligence,scientists,1
74,male,high school,intelligence,inventors,2
74,male,high school,intelligence,professors,3
74,male,high school,intelligence,researchers,4
74,male,high school,intelligence,mathematicians,5
75,male,high school,intelligence,reading,1
75,male,high school,intelligence,studying,2
75,male,high school,intelligence,learning,3
75,male,high school,intelligence,education,4
75,male,high school,intelligence,school,5
76,male,high school,intelligence,smart devices,1
76,male,high school,intelligence,artificial intelligence,2
76,male,high school,intelligence,computers,3
76,male,high school,intelligence,programming,4
76,male,high school,intelligence,coding,5
77,male,high school,intelligence,memory,1
77,male,high school,intelligence,attention to detail,2
77,male,high school,intelligence,analytics,3
77,male,high school,intelligence,data,4
77,male,high school,intelligence,patterns,5
78,male,high school,intelligence,languages,1
78,male,high school,intelligence,linguistics,2
78,male,high school,intelligence,communication,3
78,male,high school,intelligence,rhetoric,4
78,male,high school,intelligence,writing,5
79,male,high school,intelligence,success,1
79,male,high school,intelligence,career,2
79,male,high school,intelligence,expertise,3
79,male,high school,intelligence,professionalism,4
79,male,high school,intelligence,ambition,5
80,male,high school,intelligence,creativity,1
80,male,high school,intelligence,art,2
80,male,high school,intelligence,music,3
80,male,high school,intelligence,literature,4
80,male,high school,intelligence,imagination,5
81,male,high school,intelligence,Einstein,1
81,male,high school,intelligence,books,2
81,male,high school,intelligence,IQ tests,3
81,male,high school,intelligence,college degrees,4
81,male,high school,intelligence,chess,5
82,male,high school,intelligence,Stephen Hawking,1
82,male,high school,intelligence,technology,2
82,male,high school,intelligence,research,3
82,male,high school,intelligence,debate teams,4
82,male,high school,intelligence,creativity,5
83,male,high school,intelligence,Bill Gates,1
83,male,high school,intelligence,puzzles,2
83,male,high school,intelligence,math competitions,3
83,male,high school,intelligence,science fairs,4
83,male,high school,intelligence,coding,5
84,male,high school,intelligence,Sherlock Holmes,1
84,male,high school,intelligence,trivia,2
84,male,high school,intelligence,languages,3
84,male,high school,intelligence,physics,4
84,male,high school,intelligence,history,5
85,male,high school,intelligence,Elon Musk,1
85,male,high school,intelligence,innovation,2
85,male,high school,intelligence,strategy games,3
85,male,high school,intelligence,reading,4
85,male,high school,intelligence,philosophy,5
86,male,high school,intelligence,Neil deGrasse Tyson,1
86,male,high school,intelligence,experimentation,2
86,male,high school,intelligence,computer programming,3
86,male,high school,intelligence,genius,4
86,male,high school,intelligence,logic puzzles,5
87,male,high school,intelligence,Jeff Bezos,1
87,male,high school,intelligence,analytics,2
87,male,high school,intelligence,scholarships,3
87,male,high school,intelligence,brain teasers,4
87,male,high school,intelligence,space exploration,5
88,male,high school,intelligence,Mark Zuckerberg,1
88,male,high school,intelligence,software development,2
88,male,high school,intelligence,engineering,3
88,male,high school,intelligence,intellectual discussions,4
88,male,high school,intelligence,documentaries,5
89,male,high school,intelligence,Nikola Tesla,1
89,male,high school,intelligence,inventions,2
89,male,high school,intelligence,scientific papers,3
89,male,high school,intelligence,critical thinking,4
89,male,high school,intelligence,knowledge contests,5
90,male,high school,intelligence,Leonardo da Vinci,1
90,male,high school,intelligence,artistry,2
90,male,high school,intelligence,biology,3
90,male,high school,intelligence,mathematics,4
90,male,high school,intelligence,thought experiments,5
91,male,high school,intelligence,Einstein,1
91,male,high school,intelligence,books,2
91,male,high school,intelligence,university,3
91,male,high school,intelligence,problem-solving,4
91,male,high school,intelligence,chess,5
92,male,high school,intelligence,brain,1
92,male,high school,intelligence,tests,2
92,male,high school,intelligence,science,3
92,male,high school,intelligence,math,4
92,male,high school,intelligence,genius,5
93,male,high school,intelligence,IQ,1
93,male,high school,intelligence,knowledge,2
93,male,high school,intelligence,learning,3
93,male,high school,intelligence,wisdom,4
93,male,high school,intelligence,curiosity,5
94,male,high school,intelligence,technology,1
94,male,high school,intelligence,innovation,2
94,male,high school,intelligence,creativity,3
94,male,high school,intelligence,thinking,4
94,male,high school,intelligence,analysis,5
95,male,high school,intelligence,discussions,1
95,male,high school,intelligence,debates,2
95,male,high school,intelligence,philosophy,3
95,male,high school,intelligence,psychology,4
95,male,high school,intelligence,strategy,5
96,male,high school,intelligence,history,1
96,male,high school,intelligence,languages,2
96,male,high school,intelligence,coding,3
96,male,high school,intelligence,robotics,4
96,male,high school,intelligence,exploration,5
97,male,high school,intelligence,mentors,1
97,male,high school,intelligence,teachers,2
97,male,high school,intelligence,research,3
97,male,high school,intelligence,study,4
97,male,high school,intelligence,breakthroughs,5
98,male,high school,intelligence,insights,1
98,male,high school,intelligence,solutions,2
98,male,high school,intelligence,advancements,3
98,male,high school,intelligence,discoveries,4
98,male,high school,intelligence,understanding,5
99,male,high school,intelligence,logic,1
99,male,high school,intelligence,reasoning,2
99,male,high school,intelligence,intellect,3
99,male,high school,intelligence,comprehension,4
99,male,high school,intelligence,aptitude,5
100,male,high school,intelligence,perspective,1
100,male,high school,intelligence,awareness,2
100,male,high school,intelligence,education,3
100,male,high school,intelligence,scholarship,4
100,male,high school,intelligence,intellectuality,5
101,male,high school,intelligence,Einstein,1
101,male,high school,intelligence,books,2
101,male,high school,intelligence,chess,3
101,male,high school,intelligence,college,4
101,male,high school,intelligence,smartwatch,5
102,male,high school,intelligence,IQ test,1
102,male,high school,intelligence,genius,2
102,male,high school,intelligence,computer,3
102,male,high school,intelligence,library,4
102,male,high school,intelligence,debate club,5
103,male,high school,intelligence,brain,1
103,male,high school,intelligence,puzzle,2
103,male,high school,intelligence,university,3
103,male,high school,intelligence,technology,4
103,male,high school,intelligence,math,5
104,male,high school,intelligence,scientist,1
104,male,high school,intelligence,research,2
104,male,high school,intelligence,space,3
104,male,high school,intelligence,novel,4
104,male,high school,intelligence,coding,5
105,male,high school,intelligence,analytics,1
105,male,high school,intelligence,theory,2
105,male,high school,intelligence,philosophy,3
105,male,high school,intelligence,artificial intelligence,4
105,male,high school,intelligence,lab,5
106,male,high school,intelligence,history,1
106,male,high school,intelligence,documentary,2
106,male,high school,intelligence,language,3
106,male,high school,intelligence,cryptography,4
106,male,high school,intelligence,invention,5
107,male,high school,intelligence,creativity,1
107,male,high school,intelligence,innovation,2
107,male,high school,intelligence,discussion,3
107,male,high school,intelligence,analysis,4
107,male,high school,intelligence,curiosity,5
108,male,high school,intelligence,wisdom,1
108,male,high school,intelligence,literature,2
108,male,high school,intelligence,professor,3
108,male,high school,intelligence,neuroscience,4
108,male,high school,intelligence,logic,5
109,male,high school,intelligence,knowledge,1
109,male,high school,intelligence,education,2
109,male,high school,intelligence,thinking,3
109,male,high school,intelligence,strategy,4
109,male,high school,intelligence,problem-solving,5
110,male,high school,intelligence,intellect,1
110,male,high school,intelligence,study,2
110,male,high school,intelligence,reasoning,3
110,male,high school,intelligence,experiment,4
110,male,high school,intelligence,scholar,5
111,male,high school,intelligence,Einstein,1
111,male,high school,intelligence,books,2
111,male,high school,intelligence,puzzles,3
111,male,high school,intelligence,technology,4
111,male,high school,intelligence,logic,5
112,male,high school,intelligence,IQ tests,1
112,male,high school,intelligence,college,2
112,male,high school,intelligence,curiosity,3
112,male,high school,intelligence,discussions,4
112,male,high school,intelligence,mathematics,5
113,male,high school,intelligence,wisdom,1
113,male,high school,intelligence,reading,2
113,male,high school,intelligence,chess,3
113,male,high school,intelligence,debate,4
113,male,high school,intelligence,innovation,5
114,male,high school,intelligence,creativity,1
114,male,high school,intelligence,science,2
114,male,high school,intelligence,exploration,3
114,male,high school,intelligence,learning,4
114,male,high school,intelligence,problem-solving,5
115,male,high school,intelligence,brain,1
115,male,high school,intelligence,knowledge,2
115,male,high school,intelligence,education,3
115,male,high school,intelligence,philosophy,4
115,male,high school,intelligence,analysis,5
116,male,high school,intelligence,smart people,1
116,male,high school,intelligence,libraries,2
116,male,high school,intelligence,research,3
116,male,high school,intelligence,genius,4
116,male,high school,intelligence,curiosity,5
117,male,high school,intelligence,intelligence agencies,1
117,male,high school,intelligence,spy movies,2
117,male,high school,intelligence,codes,3
117,male,high school,intelligence,secrets,4
117,male,high school,intelligence,cybersecurity,5
118,male,high school,intelligence,artificial intelligence,1
118,male,high school,intelligence,computers,2
118,male,high school,intelligence,programming,3
118,male,high school,intelligence,data analysis,4
118,male,high school,intelligence,robotics,5
119,male,high school,intelligence,languages,1
119,male,high school,intelligence,history,2
119,male,high school,intelligence,literature,3
119,male,high school,intelligence,art,4
119,male,high school,intelligence,music,5
120,male,high school,intelligence,strategy games,1
120,male,high school,intelligence,critical thinking,2
120,male,high school,intelligence,experiments,3
120,male,high school,intelligence,teaching,4
120,male,high school,intelligence,psychology,5
121,male,high school,intelligence,Einstein,1
121,male,high school,intelligence,books,2
121,male,high school,intelligence,IQ tests,3
121,male,high school,intelligence,problem-solving,4
121,male,high school,intelligence,university,5
122,male,high school,intelligence,smart gadgets,1
122,male,high school,intelligence,chess,2
122,male,high school,intelligence,quantum physics,3
122,male,high school,intelligence,Mensa,4
122,male,high school,intelligence,scholarships,5
123,male,high school,intelligence,creativity,1
123,male,high school,intelligence,logic puzzles,2
123,male,high school,intelligence,coding,3
123,male,high school,intelligence,science fairs,4
123,male,high school,intelligence,innovation,5
124,male,high school,intelligence,documentaries,1
124,male,high school,intelligence,debates,2
124,male,high school,intelligence,astronomy,3
124,male,high school,intelligence,neuroscience,4
124,male,high school,intelligence,linguistics,5
125,male,high school,intelligence,history,1
125,male,high school,intelligence,literature,2
125,male,high school,intelligence,calculus,3
125,male,high school,intelligence,inventions,4
125,male,high school,intelligence,Nobel Prize,5
126,male,high school,intelligence,artificial intelligence,1
126,male,high school,intelligence,research papers,2
126,male,high school,intelligence,critical thinking,3
126,male,high school,intelligence,leadership,4
126,male,high school,intelligence,philosophy,5
127,male,high school,intelligence,TED Talks,1
127,male,high school,intelligence,space exploration,2
127,male,high school,intelligence,cryptography,3
127,male,high school,intelligence,genius grants,4
127,male,high school,intelligence,prodigies,5
128,male,high school,intelligence,algorithms,1
128,male,high school,intelligence,chess,2
128,male,high school,intelligence,financial literacy,3
128,male,high school,intelligence,engineering marvels,4
128,male,high school,intelligence,breakthroughs,5
129,male,high school,intelligence,curious minds,1
129,male,high school,intelligence,academic journals,2
129,male,high school,intelligence,patents,3
129,male,high school,intelligence,polymaths,4
129,male,high school,intelligence,seminars,5
130,male,high school,intelligence,analytical skills,1
130,male,high school,intelligence,robotics,2
130,male,high school,intelligence,science fiction,3
130,male,high school,intelligence,theoretical physics,4
130,male,high school,intelligence,intellectual discussions,5
131,male,high school,intelligence,Smartphones,1
131,male,high school,intelligence,puzzle games,2
131,male,high school,intelligence,science books,3
131,male,high school,intelligence,college degrees,4
131,male,high school,intelligence,chess,5
132,male,high school,intelligence,wisdom,1
132,male,high school,intelligence,school,2
132,male,high school,intelligence,test scores,3
132,male,high school,intelligence,debates,4
132,male,high school,intelligence,documentaries,5
133,male,high school,intelligence,NASA,1
133,male,high school,intelligence,hackers,2
133,male,high school,intelligence,encyclopedias,3
133,male,high school,intelligence,robots,4
133,male,high school,intelligence,artificial intelligence,5
134,male,high school,intelligence,math equations,1
134,male,high school,intelligence,physics,2
134,male,high school,intelligence,brain icons,3
134,male,high school,intelligence,Mensa,4
134,male,high school,intelligence,coding,5
135,male,high school,intelligence,Einstein,1
135,male,high school,intelligence,genius,2
135,male,high school,intelligence,IQ tests,3
135,male,high school,intelligence,scholarships,4
135,male,high school,intelligence,academic competitions,5
136,male,high school,intelligence,libraries,1
136,male,high school,intelligence,research,2
136,male,high school,intelligence,innovation,3
136,male,high school,intelligence,professors,4
136,male,high school,intelligence,scientists,5
137,male,high school,intelligence,curiosity,1
137,male,high school,intelligence,learning,2
137,male,high school,intelligence,understanding,3
137,male,high school,intelligence,insight,4
137,male,high school,intelligence,knowledge,5
138,male,high school,intelligence,novels,1
138,male,high school,intelligence,languages,2
138,male,high school,intelligence,history,3
138,male,high school,intelligence,philosophy,4
138,male,high school,intelligence,psychology,5
139,male,high school,intelligence,logic puzzles,1
139,male,high school,intelligence,Sudoku,2
139,male,high school,intelligence,riddles,3
139,male,high school,intelligence,brain teasers,4
139,male,high school,intelligence,strategy games,5
140,male,high school,intelligence,technology,1
140,male,high school,intelligence,inventiveness,2
140,male,high school,intelligence,creativity,3
140,male,high school,intelligence,analysis,4
140,male,high school,intelligence,critical thinking,5
141,male,high school,intelligence,Einstein,1
141,male,high school,intelligence,books,2
141,male,high school,intelligence,technology,3
141,male,high school,intelligence,chess,4
141,male,high school,intelligence,university,5
142,male,high school,intelligence,problem-solving,1
142,male,high school,intelligence,mathematics,2
142,male,high school,intelligence,science,3
142,male,high school,intelligence,reading,4
142,male,high school,intelligence,innovation,5
143,male,high school,intelligence,IQ test,1
143,male,high school,intelligence,genius,2
143,male,high school,intelligence,brainstorming,3
143,male,high school,intelligence,coding,4
143,male,high school,intelligence,artificial intelligence,5
144,male,high school,intelligence,philosophers,1
144,male,high school,intelligence,theories,2
144,male,high school,intelligence,research,3
144,male,high school,intelligence,experiments,4
144,male,high school,intelligence,analytics,5
145,male,high school,intelligence,curiosity,1
145,male,high school,intelligence,wisdom,2
145,male,high school,intelligence,knowledge,3
145,male,high school,intelligence,understanding,4
145,male,high school,intelligence,learning,5
146,male,high school,intelligence,logic puzzles,1
146,male,high school,intelligence,critical thinking,2
146,male,high school,intelligence,debate,3
146,male,high school,intelligence,linguistics,4
146,male,high school,intelligence,physics,5
147,male,high school,intelligence,creativity,1
147,male,high school,intelligence,invention,2
147,male,high school,intelligence,exploration,3
147,male,high school,intelligence,education,4
147,male,high school,intelligence,memory,5
148,male,high school,intelligence,smart devices,1
148,male,high school,intelligence,internet,2
148,male,high school,intelligence,information,3
148,male,high school,intelligence,expertise,4
148,male,high school,intelligence,skills,5
149,male,high school,intelligence,history,1
149,male,high school,intelligence,literature,2
149,male,high school,intelligence,psychology,3
149,male,high school,intelligence,neuroscience,4
149,male,high school,intelligence,sociology,5
150,male,high school,intelligence,leadership,1
150,male,high school,intelligence,strategy,2
150,male,high school,intelligence,negotiation,3
150,male,high school,intelligence,adaptability,4
150,male,high school,intelligence,insight,5
151,male,high school,intelligence,Einstein,1
151,male,high school,intelligence,brain,2
151,male,high school,intelligence,puzzles,3
151,male,high school,intelligence,books,4
151,male,high school,intelligence,school,5
152,male,high school,intelligence,IQ tests,1
152,male,high school,intelligence,chess,2
152,male,high school,intelligence,genius,3
152,male,high school,intelligence,education,4
152,male,high school,intelligence,thinking,5
153,male,high school,intelligence,problem-solving,1
153,male,high school,intelligence,innovation,2
153,male,high school,intelligence,technology,3
153,male,high school,intelligence,science,4
153,male,high school,intelligence,curiosity,5
154,male,high school,intelligence,discussions,1
